,fluxes
rxn01044_c0ml,0.0
rxn12644_c0ml,0.0
rxn00737_c0ml,0.06142264074287351
rxn04723_c0ml,0.0
rxn00213_c0ml,0.018792630501881676
rxn03040_c0ml,0.0
rxn13784_c0ml,0.1878466752285549
rxn01740_c0ml,-0.0640513610079601
rxn02642_c0ml,0.0
rxn05573_c0ml,0.21
rxn02314_c0ml,0.0
rxn00503_c0ml,0.0
rxn00927_c0ml,-0.0060188598781242275
rxn01545_c0ml,0.0
rxn00139_c0ml,0.0
rxn07261_c0ml,0.0
rxn00790_c0ml,0.05913065887536013
rxn02936_c0ml,0.0
rxn03910_c0ml,0.0656395979543252
rxn00237_c0ml,-12.069520297053842
rxn01489_c0ml,0.0
rxn07100_c0ml,0.0
rxn08311_c0ml,0.008000797250403277
rxn03175_c0ml,0.0
rxn10264_c0ml,0.0
rxn03421_c0ml,0.0
rxn01484_c0ml,0.0
rxn02112_c0ml,0.0
rxn02260_c0ml,0.0
rxn00285_c0ml,0.0
rxn05371_c0ml,0.016001594500806553
rxn07584_c0ml,0.0
rxn00182_c0ml,0.0
rxn05552_c0ml,0.0
rxn02181_c0ml,0.0
rxn01119_c0ml,0.0
rxn00532_c0ml,0.0
rxn05172_c0ml,0.0
rxn01642_c0ml,-0.014889403740493369
rxn00132_c0ml,0.0
rxn01204_c0ml,0.0
rxn04052_c0ml,0.0
rxn02819_c0ml,0.0
rxn01479_c0ml,0.0
rxn00472_c0ml,0.0
rxn00126_c0ml,0.004071627021627252
rxn01518_c0ml,0.0060188598781242275
rxn12844_c0ml,0.0
rxn00058_c0ml,0.0
rxn02584_c0ml,0.0
rxn08306_c0ml,0.0
rxn01871_c0ml,-0.168313124147348
rxn13952_c0ml,0.0
rxn14301_c0ml,0.0
rxn00299_c0ml,0.0017449830092688967
rxn08900_c0ml,0.0
rxn04737_c0ml,0.0
rxn05735_c0ml,0.0
rxn03921_c0ml,0.0
rxn00904_c0ml,-1.7648870486532422
rxn02484_c0ml,0.0
rxn02916_c0ml,0.0
rxn03618_c0ml,0.0
rxn04597_c0ml,0.0
rxn12639_c0ml,0.0
rxn01000_c0ml,0.029025972460399986
rxn02377_c0ml,0.0
rxn00363_c0ml,0.0
rxn08128_c0ml,0.0
rxn04678_c0ml,0.0
rxn01670_c0ml,0.0
rxn12643_c0ml,0.0
rxn05183_c0ml,0.0
rxn03055_c0ml,0.0
rxn01300_c0ml,0.5637285025550104
rxn00786_c0ml,-0.172440752399219
rxn14054_c0ml,0.0
rxn03012_c0ml,-0.004698157625470419
rxn10195_c0ml,0.0
rxn03908_c0ml,0.0656395979543252
rxn01100_c0ml,0.31429692564103034
rxn00838_c0ml,0.02719554175137353
rxn02283_c0ml,0.0
rxn03287_c0ml,0.0
rxn05396_c0ml,0.016001594500806553
rxn00831_c0ml,0.0
rxn12634_c0ml,0.0
rxn00883_c0ml,0.0
rxn01255_c0ml,0.0640513610079601
rxn05872_c0ml,0.0
rxn04727_c0ml,0.0
rxn05251_c0ml,0.0
rxn03607_c0ml,0.0
rxn14089_c0ml,0.0
rxn00214_c0ml,0.0
rxn01211_c0ml,0.059130658875360134
rxn05496_c0ml,0.0
